Date,AAPL,MSFT,NVDA,TSLA,AMZN,GOOGL,META,BRK-B,JNJ
2024-05-16,188.38302612304688,183.6300048828125,413.1199951171875,172.752197265625,145.43238830566406,470.04345703125,415.37384033203125,94.30577850341797,174.83999633789062
2024-05-17,188.41281127929688,184.6999969482422,416.94000244140625,174.6167755126953,145.77174377441406,468.7323303222656,414.60430908203125,92.42684173583984,177.4600067138672
2024-05-20,189.57382202148438,183.5399932861328,413.0,175.46974182128906,143.74766540527344,465.6830139160156,419.66583251953125,94.72654724121094,174.9499969482422
2024-05-21,190.87376403808594,183.14999389648438,414.3699951171875,176.3921356201172,143.71914672851562,461.5013427734375,423.3165283203125,95.33219909667969,186.60000610351562
2024-05-22,189.43490600585938,183.1300048828125,413.989990234375,174.93418884277344,145.86679077148438,464.630126953125,424.7767333984375,94.89644622802734,180.11000061035156
2024-05-23,185.44577026367188,181.0500030517578,405.8800048828125,172.1273956298828,142.2557373046875,462.64361572265625,421.30377197265625,103.74047088623047,173.74000549316406
2024-05-24,188.52195739746094,180.75,407.4100036621094,173.5555877685547,139.66151428222656,474.9998474121094,424.4215393066406,106.40895080566406,179.24000549316406
2024-05-28,188.53189086914062,182.14999389648438,403.8999938964844,174.95401000976562,137.20028686523438,476.68841552734375,424.5794677734375,113.83676147460938,176.75
2024-05-29,188.82958984375,182.02000427246094,404.0899963378906,174.4580841064453,137.25729370117188,471.1658020019531,423.4447937011719,114.76022338867188,176.19000244140625
2024-05-30,189.82191467285156,179.32000732421875,408.6099853515625,170.69918823242188,138.0555419921875,463.905029296875,409.1382141113281,110.43766784667969,178.7899932861328
2024-05-31,190.77455139160156,176.44000244140625,414.3999938964844,171.08596801757812,139.37640380859375,463.6865539550781,409.59210205078125,109.57115936279297,178.0800018310547
2024-06-03,192.5408935546875,178.33999633789062,414.7900085449219,171.75047302246094,140.39321899414062,474.27471923828125,408.00360107421875,114.93513488769531,176.2899932861328
2024-06-04,192.85841369628906,179.33999633789062,409.5299987792969,172.3654022216797,140.45022583007812,473.7781677246094,410.51953125,116.37133026123047,174.77000427246094
2024-06-05,194.36676025390625,181.27999877929688,409.8500061035156,173.9721221923828,138.71121215820312,491.7264404296875,418.3536071777344,122.3709487915039,175.0
2024-06-06,192.98741149902344,185.0,411.0799865722656,175.2812957763672,139.1388702392578,490.43524169921875,418.8567810058594,120.92975616455078,177.94000244140625
2024-06-07,195.37893676757812,184.3000030517578,413.7200012207031,173.0299072265625,139.7660369873047,489.6405944824219,418.19573974609375,120.81982421875,177.47999572753906
2024-06-10,191.63784790039062,187.05999755859375,410.80999755859375,173.7746124267578,139.81356811523438,499.2156982421875,422.16217041015625,121.72129821777344,173.7899932861328
2024-06-11,205.5601806640625,187.22999572753906,408.5,175.3732452392578,139.46194458007812,504.05291748046875,426.907958984375,120.85173034667969,170.66000366210938
2024-06-12,211.4347686767578,186.88999938964844,408.7699890136719,176.5349884033203,138.17906188964844,505.41363525390625,435.1761779785156,125.13965606689453,177.2899932861328
2024-06-13,212.59576416015625,183.8300018310547,405.9200134277344,173.92356872558594,138.21707153320312,500.7055358886719,435.689208984375,129.5475311279297,182.47000122070312
